ar;0.21;OTHER
ar;0.32;OTHER
ar;0.91;OTHER
ar;1.01;OTHER
ar;1.11;OTHER
ar;1.21;OTHER
ar;10.1;OTHER
ar;10.2;OTHER
ar;100.1;OTHER
ar;0.001;OTHER
ar;1.0E-4;OTHER
ar;-1;ONE
ar;-5;FEW
ar;-1.5;OTHER
ar;-21;MANY
ars;0;ZERO
ars;1;ONE
ars;2;TWO
ars;3;FEW
ars;4;FEW
ars;5;FEW
ars;6;FEW
ars;7;FEW
ars;8;FEW
ars;9;FEW
ars;10;FEW
ars;11;MANY
ars;12;MANY
ars;13;MANY
ars;14;MANY
ars;15;MANY
ars;16;MANY
ars;17;MANY
ars;18;MANY
ars;19;MANY
ars;20;MANY
ars;21;MANY
ars;22;MANY
ars;23;MANY
ars;24;MANY
ars;25;MANY
ars;26;MANY
ars;27;MANY
ars;28;MANY
ars;29;MANY
ars;30;MANY
ars;31;MANY
ars;32;MANY
ars;33;MANY
ars;34;MANY
ars;35;MANY
ars;36;MANY
ars;37;MANY
ars;38;MANY
ars;39;MANY
ars;40;MANY
ars;41;MANY
ars;42;MANY
ars;43;MANY
